The following table was created as response to the SQL query													
"SELECT sbs_sbsname ""SBS name"", m_methodname ""general method"", lfm_name ""leaf specific method"", ldc_singlevalue ""single value [mg/g]"", ldc_n ""sample size"", ldc_valid ""valid"", ref_refname ""reference"", sbs_sbsnumber ""SBS number"", pslv_name ""plant stage"", lflv_name ""leaf state"", ldc_mean ""mean LMDC [mg/g]"", ldc_maximum ""maximum LDMC [mg/g]"", ldc_minimum ""minimum LDMC [mg/g]"", ldc_replicates ""number of replicates"", ldc_stddev ""standard deviation"", ldc_stderror ""standard error"", ldc_balanceerror ""balance error [mg]"", ldc_collectiondate ""collection date"", ldc_comment ""general comment"", or_origrefname ""original reference"", eun_habcodeandname ""EUNIS habitat code and name"", geo_countryname ""country"", geo_utmzone ""UTM zone"", geo_utmeasting ""UTM easting"", geo_comment ""georeference comment"", geo_utmnorthing ""UTM northing"" FROM (SELECT case when ldc_median is not null then ldc_median when ldc_mean is not null then ldc_mean when ldc_minimum is not null and ldc_maximum is not null then (ldc_minimum + ldc_maximum) / 2 when ldc_minimum is not null then ldc_minimum when ldc_maximum is not null then ldc_maximum else null end AS ldc_singlevalue, sbs_sbsnumber, sbs_sbsname, m_methodname, lfm_name, ldc_mean, ldc_minimum, ldc_maximum, ldc_n, ldc_valid, ref_refname, pslv_name, lflv_name, ldc_replicates, ldc_stddev, ldc_stderror, ldc_balanceerror, ldc_collectiondate, ldc_comment, or_origrefname, eun_habcodeandname, geo_countryname, geo_utmzone, geo_utmeasting, geo_comment, geo_utmnorthing, ldc_sbsnumber FROM (SELECT sbs.sbs_sbsnumber, sbs.sbs_sbsname, m_ldmc.m_methodname, m_ldmc.lfm_name, m_ldmc.ldc_median, m_ldmc.ldc_mean, m_ldmc.ldc_minimum, m_ldmc.ldc_maximum, m_ldmc.ldc_n, m_ldmc.ldc_valid, m_ldmc.ref_refname, m_ldmc.pslv_name, m_ldmc.lflv_name, m_ldmc.ldc_replicates, m_ldmc.ldc_stddev, m_ldmc.ldc_stderror, m_ldmc.ldc_balanceerror, m_ldmc.ldc_collectiondate, m_ldmc.ldc_comment, m_ldmc.or_origrefname, m_ldmc.eun_habcodeandname, m_ldmc.geo_countryname, m_ldmc.geo_utmzone, m_ldmc.geo_utmeasting, m_ldmc.geo_comment, m_ldmc.geo_utmnorthing, m_ldmc.ldc_sbsnumber FROM (SELECT speciesno AS sbs_sbsnumber, fullname AS sbs_sbsname FROM (SELECT fullname, speciesno, familyname, isinledalist from (select fullname, speciesno, family as familyid, isinledalist from taxon where specieslist = 60028) natural join taxonomicfamily)) sbs JOIN (SELECT ldmc_lfm.ldc_sbsnumber, m.m_methodname, ldmc_lfm.lfm_name, ldmc_lfm.ldc_median, ldmc_lfm.ldc_mean, ldmc_lfm.ldc_minimum, ldmc_lfm.ldc_maximum, ldmc_lfm.ldc_n, ldmc_lfm.ldc_valid, ldmc_lfm.ref_refname, ldmc_lfm.pslv_name, ldmc_lfm.lflv_name, ldmc_lfm.ldc_replicates, ldmc_lfm.ldc_stddev, ldmc_lfm.ldc_stderror, ldmc_lfm.ldc_balanceerror, ldmc_lfm.ldc_collectiondate, ldmc_lfm.ldc_comment, ldmc_lfm.or_origrefname, ldmc_lfm.eun_habcodeandname, ldmc_lfm.geo_countryname, ldmc_lfm.geo_utmzone, ldmc_lfm.geo_utmeasting, ldmc_lfm.geo_comment, ldmc_lfm.geo_utmnorthing FROM (SELECT methodid AS m_methodid, methodname AS m_methodname FROM (select * from method_lv)) m JOIN (SELECT r_ldmc.ldc_sbsnumber, r_ldmc.ldc_methodid, lfm.lfm_name, r_ldmc.ldc_median, r_ldmc.ldc_mean, r_ldmc.ldc_minimum, r_ldmc.ldc_maximum, r_ldmc.ldc_n, r_ldmc.ldc_valid, r_ldmc.ref_refname, r_ldmc.pslv_name, r_ldmc.lflv_name, r_ldmc.ldc_replicates, r_ldmc.ldc_stddev, r_ldmc.ldc_stderror, r_ldmc.ldc_balanceerror, r_ldmc.ldc_collectiondate, r_ldmc.ldc_comment, r_ldmc.or_origrefname, r_ldmc.eun_habcodeandname, r_ldmc.geo_countryname, r_ldmc.geo_utmzone, r_ldmc.geo_utmeasting, r_ldmc.geo_comment, r_ldmc.geo_utmnorthing FROM (SELECT ldmc_pslv.ldc_sbsnumber, ldmc_pslv.ldc_methodid, ldmc_pslv.ldc_specificmethodid, ldmc_pslv.ldc_median, ldmc_pslv.ldc_mean, ldmc_pslv.ldc_minimum, ldmc_pslv.ldc_maximum, ldmc_pslv.ldc_n, ldmc_pslv.ldc_valid, r.ref_refname, ldmc_pslv.pslv_name, ldmc_pslv.lflv_name, ldmc_pslv.ldc_replicates, ldmc_pslv.ldc_stddev, ldmc_pslv.ldc_stderror, ldmc_pslv.ldc_balanceerror, ldmc_pslv.ldc_collectiondate, ldmc_pslv.ldc_comment, ldmc_pslv.or_origrefname, ldmc_pslv.eun_habcodeandname, ldmc_pslv.geo_countryname, ldmc_pslv.geo_utmzone, ldmc_pslv.geo_utmeasting, ldmc_pslv.geo_comment, ldmc_pslv.geo_utmnorthing FROM (SELECT referenceid AS ref_referenceid, refname AS ref_refname FROM (select referenceid, refname, reftypeid from reference)) r LEFT JOIN (SELECT ldmc_lflv.ldc_sbsnumber, ldmc_lflv.ldc_methodid, ldmc_lflv.ldc_specificmethodid, ldmc_lflv.ldc_median, ldmc_lflv.ldc_mean, ldmc_lflv.ldc_minimum, ldmc_lflv.ldc_maximum, ldmc_lflv.ldc_n, ldmc_lflv.ldc_valid, ldmc_lflv.ldc_referenceid, pslv.pslv_name, ldmc_lflv.lflv_name, ldmc_lflv.ldc_replicates, ldmc_lflv.ldc_stddev, ldmc_lflv.ldc_stderror, ldmc_lflv.ldc_balanceerror, ldmc_lflv.ldc_collectiondate, ldmc_lflv.ldc_comment, ldmc_lflv.or_origrefname, ldmc_lflv.eun_habcodeandname, ldmc_lflv.geo_countryname, ldmc_lflv.geo_utmzone, ldmc_lflv.geo_utmeasting, ldmc_lflv.geo_comment, ldmc_lflv.geo_utmnorthing FROM (SELECT ldmc_orf.ldc_sbsnumber, ldmc_orf.ldc_methodid, ldmc_orf.ldc_specificmethodid, ldmc_orf.ldc_median, ldmc_orf.ldc_mean, ldmc_orf.ldc_minimum, ldmc_orf.ldc_maximum, ldmc_orf.ldc_n, ldmc_orf.ldc_valid, ldmc_orf.ldc_referenceid, ldmc_orf.ldc_plantstageid, lflv.lflv_name, ldmc_orf.ldc_replicates, ldmc_orf.ldc_stddev, ldmc_orf.ldc_stderror, ldmc_orf.ldc_balanceerror, ldmc_orf.ldc_collectiondate, ldmc_orf.ldc_comment, ldmc_orf.or_origrefname, ldmc_orf.eun_habcodeandname, ldmc_orf.geo_countryname, ldmc_orf.geo_utmzone, ldmc_orf.geo_utmeasting, ldmc_orf.geo_comment, ldmc_orf.geo_utmnorthing FROM (SELECT ldmc_hab.ldc_sbsnumber, ldmc_hab.ldc_methodid, ldmc_hab.ldc_specificmethodid, ldmc_hab.ldc_median, ldmc_hab.ldc_mean, ldmc_hab.ldc_minimum, ldmc_hab.ldc_maximum, ldmc_hab.ldc_n, ldmc_hab.ldc_valid, ldmc_hab.ldc_referenceid, ldmc_hab.ldc_plantstageid, ldmc_hab.ldc_leafformid, ldmc_hab.ldc_replicates, ldmc_hab.ldc_stddev, ldmc_hab.ldc_stderror, ldmc_hab.ldc_balanceerror, ldmc_hab.ldc_collectiondate, ldmc_hab.ldc_comment, orf.or_origrefname, ldmc_hab.eun_habcodeandname, ldmc_hab.geo_countryname, ldmc_hab.geo_utmzone, ldmc_hab.geo_utmeasting, ldmc_hab.geo_comment, ldmc_hab.geo_utmnorthing FROM (SELECT ldmc_geo.ldc_sbsnumber, ldmc_geo.ldc_methodid, ldmc_geo.ldc_specificmethodid, ldmc_geo.ldc_median, ldmc_geo.ldc_mean, ldmc_geo.ldc_minimum, ldmc_geo.ldc_maximum, ldmc_geo.ldc_n, ldmc_geo.ldc_valid, ldmc_geo.ldc_referenceid, ldmc_geo.ldc_plantstageid, ldmc_geo.ldc_leafformid, ldmc_geo.ldc_replicates, ldmc_geo.ldc_stddev, ldmc_geo.ldc_stderror, ldmc_geo.ldc_balanceerror, ldmc_geo.ldc_collectiondate, ldmc_geo.ldc_comment, ldmc_geo.ldc_origreferenceid, hab_eun.eun_habcodeandname, ldmc_geo.geo_countryname, ldmc_geo.geo_utmzone, ldmc_geo.geo_utmeasting, ldmc_geo.geo_comment, ldmc_geo.geo_utmnorthing FROM (SELECT ldmc.ldc_sbsnumber, ldmc.ldc_methodid, ldmc.ldc_specificmethodid, ldmc.ldc_median, ldmc.ldc_mean, ldmc.ldc_minimum, ldmc.ldc_maximum, ldmc.ldc_n, ldmc.ldc_valid, ldmc.ldc_referenceid, ldmc.ldc_plantstageid, ldmc.ldc_leafformid, ldmc.ldc_replicates, ldmc.ldc_stddev, ldmc.ldc_stderror, ldmc.ldc_balanceerror, ldmc.ldc_collectiondate, ldmc.ldc_comment, ldmc.ldc_origreferenceid, ldmc.ldc_habitattypeid, geo.geo_countryname, geo.geo_utmzone, geo.geo_utmeasting, geo.geo_comment, geo.geo_utmnorthing FROM (SELECT sbsnumber AS ldc_sbsnumber, methodid AS ldc_methodid, leafspecificmethodid AS ldc_specificmethodid, median AS ldc_median, mean AS ldc_mean, minimum AS ldc_minimum, maximum AS ldc_maximum, n AS ldc_n, valid AS ldc_valid, referenceid AS ldc_referenceid, plantstageid AS ldc_plantstageid, leafformid AS ldc_leafformid, replicates AS ldc_replicates, stddeviation AS ldc_stddev, stderror AS ldc_stderror, balanceerror AS ldc_balanceerror, collectiondate AS ldc_collectiondate, p_comment AS ldc_comment, origreferenceid AS ldc_origreferenceid, habitattypeid AS ldc_habitattypeid, georefid AS ldc_georeferenceid FROM (SELECT sbsnumber, taxonid, mean, median, minimum, maximum, stderror, stddeviation, n, replicates, created_when, updated_when, collectiondate, p_comment, methodid, referenceid, origreferenceid, habitattypeid, georefid, valid, validsince, validuntil, ledaid, batchid, leafformid, plantstageid, leafspecificmethodid, balanceerror, leafdrymattercontentid FROM leafdrymattercontent natural join taxontosbsassignment WHERE valid IN (-2, 1))) ldmc FULL JOIN (SELECT georefid AS geo_georefid, countryname AS geo_countryname, utm_zone AS geo_utmzone, utm_easting AS geo_utmeasting, georef_comment AS geo_comment, utm_northing AS geo_utmnorthing FROM (select * from georef_part)) geo ON ldmc.ldc_georeferenceid = geo.geo_georefid) ldmc_geo FULL JOIN (SELECT hab.hab_habitattypeid, eun.eun_habcodeandname FROM (SELECT habitattypeid AS hab_habitattypeid, eunishabitattypeid AS hab_eunisid FROM (select * from habtype_base)) hab FULL JOIN (SELECT eunishabitattypeid AS eun_habitattypeid, eunishabitattypecodeandname AS eun_habcodeandname FROM (SELECT eunishabitattypeid, eunishabitattypename, eunishabitattypecode, eunishabitattypecodeandname FROM eunishabitattype_lv)) eun ON hab.hab_eunisid = eun.eun_habitattypeid) hab_eun ON ldmc_geo.ldc_habitattypeid = hab_eun.hab_habitattypeid) ldmc_hab FULL JOIN (SELECT origreferenceid AS or_origrefid, origrefname AS or_origrefname FROM (select referenceid as origreferenceid, refname as origrefname, reftypeid as origreftypeid from reference)) orf ON ldmc_hab.ldc_origreferenceid = orf.or_origrefid) ldmc_orf FULL JOIN (SELECT leafformid AS lflv_id, leafformname AS lflv_name FROM (select leafformid, leafformname from leafform_lv)) lflv ON ldmc_orf.ldc_leafformid = lflv.lflv_id) ldmc_lflv FULL JOIN (SELECT plantstageid AS pslv_id, plantstagename AS pslv_name FROM (select plantstageid, plantstagename from plantstage_lv)) pslv ON ldmc_lflv.ldc_plantstageid = pslv.pslv_id) ldmc_pslv ON r.ref_referenceid = ldmc_pslv.ldc_referenceid) r_ldmc LEFT JOIN (SELECT leafspecificmethodid AS lfm_id, leafspecificmethodname AS lfm_name FROM (select leafspecificmethodid, leafspecificmethodname from leafspecificmethod_lv)) lfm ON r_ldmc.ldc_specificmethodid = lfm.lfm_id) ldmc_lfm ON m.m_methodid = ldmc_lfm.ldc_methodid) m_ldmc ON sbs.sbs_sbsnumber = m_ldmc.ldc_sbsnumber)) ORDER BY sbs_sbsname"													
on Tue Mar 25 17:06:17 CET 2008 .													
													
SBS name	general method	leaf specific method	single value [mg/g]	sample size	valid	reference	SBS number	plant stage	leaf state	mean LMDC [mg/g]	maximum LDMC [mg/g]	minimum LDMC [mg/g]	number of replicates
Coronopus didymus	actual measurement (following LEDA data standards)	no leaf rehydration	172.89	4	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	13200	adult	with petiole and rachis	173.63	184.06	164.66	4
Coronopus didymus	actual measurement	leaf rehydration	116	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	13200	adult	without petiole and rachis	116			2
Coronopus didymus	actual measurement	leaf rehydration	156	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	13200	adult	without petiole and rachis	156			2
Coronopus squamatus	actual measurement (following LEDA data standards)	no leaf rehydration	164.54	9	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	14154	adult	with petiole and rachis	169.47	221.05	139.68	3
Coronopus squamatus	actual measurement	leaf rehydration	147	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	14154	adult	without petiole and rachis	147			2
Corrigiola litoralis	actual measurement (following LEDA data standards)	no leaf rehydration	149.16	1	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	15658	adult	with petiole and rachis	149.16	149.16	149.16	1
Corrigiola litoralis	actual measurement (following LEDA data standards)	no leaf rehydration	144.51	7	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	15658	adult	with petiole and rachis	143.9	162.55	128.37	2
Corrigiola litoralis	laboratory/greenhouse/garden experiment	no leaf rehydration	127.99	7	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	15658	adult	with petiole and rachis	125.16	158.59	83.8	2
Corydalis cava	laboratory/greenhouse/garden experiment	no leaf rehydration	131.94	10	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	25389	adult	with petiole and rachis	130.47	146.1	108.14	2
Corydalis cava	laboratory/greenhouse/garden experiment	no leaf rehydration	150.15	10	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	25389	adult	without petiole and rachis	149.35	170.1	136.5	2
Corydalis solida	laboratory/greenhouse/garden experiment	no leaf rehydration	139.15	10	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	25469	adult	with petiole and rachis	136.73	155.78	105.52	2
Corydalis solida	laboratory/greenhouse/garden experiment	no leaf rehydration	160.98	10	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	25469	adult	without petiole and rachis	159.65	175.68	135.75	2
Corylus avellana	actual measurement	leaf rehydration	291	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	18083	adult	without petiole and rachis	291			5
Corylus avellana	actual measurement	leaf rehydration	278	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	18083	adult	without petiole and rachis	278			5
Corylus avellana	actual measurement	leaf rehydration	274	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	18083	adult	without petiole and rachis	274			5
Corylus avellana	actual measurement	leaf rehydration	292	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	18083	adult	without petiole and rachis	292			5
Corynephorus canescens	actual measurement (following LEDA data standards)	no leaf rehydration	369.51	10	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	41702	adult	with petiole and rachis	369.38	487.39	305.31	1
Corynephorus canescens	actual measurement (following LEDA data standards)	no leaf rehydration	418.4	4	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	41702	adult	with petiole and rachis	414.42	492.42	328.47	1
Cotoneaster horizontalis	actual measurement (following LEDA data standards)	no leaf rehydration	404.03	10	-2	"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl"	29735	adult	with petiole and rachis	404.93	418.29	388.24	2
Cotoneaster integerrimus	actual measurement (following LEDA data standards)	no leaf rehydration	343.53	10	-2	"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl"	30932	adult	with petiole and rachis	343.45	367.04	312.05	2
Cotoneaster integerrimus	actual measurement (following LEDA data standards)	no leaf rehydration	395.35	10	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	30932	adult	without petiole and rachis	399.69	457	361.96	2
Cotoneaster integerrimus	actual measurement (following LEDA data standards)	no leaf rehydration	395.24	10	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	30932	adult	with petiole and rachis	399.69	458.35	364.54	2
Cotula coronopifolia	actual measurement (following LEDA data standards)	no leaf rehydration	64.12	10	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	5009	adult	with petiole and rachis	62.82	68.74	55.74	2
Crambe maritima	actual measurement (following LEDA data standards)	no leaf rehydration	80.88	6	-2	"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl"	14463	adult	with petiole and rachis	80.64	86.34	72.43	1
Crambe maritima	actual measurement (following LEDA data standards)	no leaf rehydration	103.71	6	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	14463	adult	with petiole and rachis	102.12	117.25	83.8	2
Crambe maritima	actual measurement (following LEDA data standards)	no leaf rehydration	110.89	7	-2	"Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Wilmann), E-Mail: (bodil.wilmann@nina.no)"	14463	adult	without petiole and rachis	114.67	127.47	107.76	1
Crassula helmsii	actual measurement	leaf rehydration	47	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	46103	adult	without petiole and rachis	47			2
Crataegus laevigata	actual measurement (following LEDA data standards)	no leaf rehydration	355.06	7	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	29749	adult	with petiole and rachis	345.2	382.68	314.97	2
Crataegus laevigata	actual measurement (following LEDA data standards)	no leaf rehydration	344.72	8	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	29749	adult	without petiole and rachis	346.31	393.84	317.32	2
Crataegus monogyna	actual measurement	leaf rehydration	308	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	29980	adult	without petiole and rachis	308			5
Crataegus monogyna	actual measurement	leaf rehydration	284	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	29980	adult	without petiole and rachis	284			5
Crataegus monogyna	actual measurement	leaf rehydration	283	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	29980	adult	without petiole and rachis	283			5
Crataegus monogyna	actual measurement	leaf rehydration	304	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	29980	adult	without petiole and rachis	304			5
Crataegus monogyna	field experiment	leaf rehydration	427	1	1	"Garnier, E.(2001): Consistency of species ranking based on functional leaf traits"	29980	adult	without petiole and rachis	427			10
Crataegus monogyna	field experiment	leaf rehydration	361	1	1	"Garnier, E.(2001): Consistency of species ranking based on functional leaf traits"	29980	adult	without petiole and rachis	361			10
Crataegus monogyna	field experiment	leaf rehydration	386	1	1	"Garnier, E.(2001): Consistency of species ranking based on functional leaf traits"	29980	adult	without petiole and rachis	386			10
Crepis biennis	actual measurement	leaf rehydration	120	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	4230	adult	without petiole and rachis	120			2
Crepis biennis	actual measurement	leaf rehydration	145	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	4230	adult	without petiole and rachis	145			1
Crepis capillaris	actual measurement	leaf rehydration	133	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	3071	adult	without petiole and rachis	133			2
Crepis capillaris	actual measurement	leaf rehydration	127	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	3071	adult	without petiole and rachis	127			2
Crepis capillaris	actual measurement	leaf rehydration	117	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	3071	adult	without petiole and rachis	117			2
Crepis paludosa	actual measurement	leaf rehydration	140	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	5882	adult	without petiole and rachis	140			2
Crepis pyrenaica	actual measurement (following LEDA data standards)	no leaf rehydration	142.54	10	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	4706	adult	with petiole and rachis	142.47	167.26	126.66	2
Crepis sancta	field experiment	leaf rehydration	137	1	1	"Garnier, E.(2001): Consistency of species ranking based on functional leaf traits"	4235	adult	without petiole and rachis	137			10
Crepis sancta	field experiment	leaf rehydration	138	1	1	"Garnier, E.(2001): Consistency of species ranking based on functional leaf traits"	4235	adult	without petiole and rachis	138			10
Crepis sancta	field experiment	leaf rehydration	109	1	1	"Garnier, E.(2001): Consistency of species ranking based on functional leaf traits"	4235	adult	without petiole and rachis	109			10
Crepis vesicaria	actual measurement	leaf rehydration	178	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	3710	adult	without petiole and rachis	178			1
Crepis vesicaria	field experiment	leaf rehydration	141	1	1	"Garnier, E.(2001): Consistency of species ranking based on functional leaf traits"	3710	adult	without petiole and rachis	141			10
Crepis vesicaria	field experiment	leaf rehydration	158	1	1	"Garnier, E.(2001): Consistency of species ranking based on functional leaf traits"	3710	adult	without petiole and rachis	158			10
Crepis vesicaria	field experiment	leaf rehydration	161	1	1	"Garnier, E.(2001): Consistency of species ranking based on functional leaf traits"	3710	adult	without petiole and rachis	161			10
Crepis vesicaria	actual measurement (following LEDA data standards)	no leaf rehydration	198.1	4	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	3710	adult	with petiole and rachis	196.66	206.53	183.92	2
Crithmum maritimum	actual measurement	leaf rehydration	92	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	1350	adult	without petiole and rachis	92			2
Cruciata laevipes	actual measurement	leaf rehydration	314	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	32133	adult	without petiole and rachis	314			2
Cruciata laevipes	actual measurement	leaf rehydration	177	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	32133	adult	without petiole and rachis	177			2
Cruciata laevipes	actual measurement	leaf rehydration	207	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	32133	adult	without petiole and rachis	207			2
Cucurbita pepo	actual measurement (following LEDA data standards)	no leaf rehydration	103.87	5	-2	"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl"	18484	adult	with petiole and rachis	105.48	113.46	100.72	2
Cymbalaria muralis	actual measurement	leaf rehydration	102	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	33224	adult	without petiole and rachis	102			2
Cymbalaria muralis	actual measurement	leaf rehydration	68	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	33224	adult	without petiole and rachis	68			2
Cynodon dactylon	actual measurement (following LEDA data standards)	no leaf rehydration	156.72	10	-2	"Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl"	41221	adult	with petiole and rachis	157.79	175.72	143.93	2
Cynodon dactylon	actual measurement (following LEDA data standards)	no leaf rehydration	291.62	10	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	41221	adult	with petiole and rachis	293.12	346.04	273.18	2
Cynoglossum officinale	actual measurement (following LEDA data standards)	no leaf rehydration	139.8	9	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	12519	adult	with petiole and rachis	140.78	165.63	124.95	2
Cynoglossum officinale	actual measurement (following LEDA data standards)	no leaf rehydration	138.29	9	-2	"Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de"	12519	adult	without petiole and rachis	138.87	162.03	123.53	2
Cynoglossum officinale	actual measurement	leaf rehydration	160	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	12519	adult	without petiole and rachis	160			2
Cynosurus cristatus	actual measurement	leaf rehydration	282	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	40659	adult	without petiole and rachis	282			2
Cynosurus cristatus	actual measurement	leaf rehydration	195	3	1	"Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk"	40659	adult	without petiole and rachis	195			2
